"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%8) - 0.5 + (Event #/(89159 + 1))","Time"
8247.68,53311,10139,6199.2,69117.2,5878,13017,918,4.5,-0.354015,2.30544
29601.3,66518.6,29164,23832,70357,22199,13025,1795.68,15.75,-0.353926,2.3066
16033.3,68422,15357,12232.1,71722.4,11177,13033,799.92,21.75,-0.353836,2.30777
10072.3,56433.2,11697,8281.44,68105.5,7969,13041,496.8,16.5,-0.353746,2.30893
9344.64,58335.9,10498,6974.64,71666.7,6378,13049,762.48,-3,-0.353656,2.31126
8145.28,49652,10751,3461.76,63036.9,3599,13065,396.72,-0.75,-0.353477,2.31242
19038.1,59849.4,20847,9945.36,65164.9,10002,13081,873.36,35.25,-0.353297,2.31475
14782.7,63938.8,15152,10563.8,73712.9,9392,13089,803.52,55.5,-0.353208,2.31591
12217,59329.4,13495,8678.16,70352.8,8084,13097,843.12,29.25,-0.353118,2.31708
8787.2,51834.2,11110,4759.2,66389.7,4698,13105,645.84,7.5,-0.353028,2.31824
22758.4,70993.1,21009,15639.8,73967.9,13857,13121,1190.88,22.5,-0.352849,2.32057
11633.3,55637.3,13703,9220.32,68394.2,8835,13129,526.32,48,-0.352759,2.32173
7687.68,49927.6,10091,3482.64,64147.9,3558,13137,285.12,14.25,-0.352669,2.32289
9582.08,52846.2,11883,5024.88,64850.4,5078,13169,311.76,15,-0.35231,2.32639
10003.2,59012.5,11109,7246.8,71460.5,6646,13185,631.44,9.75,-0.352131,2.32871
8388.48,50514.3,10883,3792.24,63676.2,3903,13193,427.68,16.5,-0.352041,2.32988
10792.3,53199.4,13295,5052.96,64251.2,5154,13201,285.84,10.5,-0.351952,2.33104
12508.8,54506.4,15040,5063.04,63969.8,5187,13209,314.64,44.25,-0.351862,2.33104
17932.2,65093.7,18054,12427.9,71912.1,11326,13225,1095.12,22.5,-0.351682,2.33453
11303,60229,12299,6194.16,70402.4,5766,13233,663.12,0,-0.351593,2.3357
11395.2,53453.3,13971,4325.76,63979.5,4431,13241,375.84,5.25,-0.351503,2.33686
7787.52,49962.1,10215,3741.84,63678.3,3851,13249,357.84,0,-0.351413,2.33802
17422.7,71426,15986,10126.8,73659.3,9010,13281,1575.36,41.25,-0.351054,2.34384
9093.12,51987,11463,3623.04,64259.7,3695,13305,384.48,0.75,-0.350785,2.34733
8711.04,51865.8,11007,5154.48,64343.6,5250,13313,199.44,-11.25,-0.350695,2.3485
12793.6,54922.1,15266,6030.72,64181.4,6158,13321,495.36,12.75,-0.350606,2.34966
21827.8,107042,13364,9805.68,117697,5460,13337,654.48,32.25,-0.350426,2.35199
7528.96,49381.3,9992,3298.32,63801.3,3388,13345,344.16,7.5,-0.350336,2.35199
17045.1,64995,17187,11948.4,71504.9,10951,13353,1075.68,57.75,-0.350247,2.35432
18369.9,69569,17305,7668,80818.6,6218,13361,688.32,32.25,-0.350157,2.35548
15379.2,58374.3,17266,8697.6,69631.8,8186,13369,798.48,13.5,-0.350067,2.35548
11568.6,57112,13275,6037.2,69718.8,5675,13377,969.84,-16.5,-0.349978,2.35781
11203.2,59508.3,12338,8573.76,69420.6,8094,13385,746.64,33,-0.349888,2.35897
14091.5,64725.4,14268,8006.4,73079,7180,13409,1308.96,6,-0.349619,2.36363
11742.1,55147.6,13954,5196.96,64726,5262,13417,240.48,43.5,-0.349529,2.36479
12101.1,55841.4,14202,6893.28,66094.8,6835,13425,354.96,1.5,-0.349439,2.36595
17939.8,68839.2,17079,13240.1,73192.9,11855,13433,1028.88,11.25,-0.349349,2.36595
12085.1,61635.1,12850,8218.8,71040.3,7582,13441,1033.2,39.75,-0.34926,2.36712
11239.7,62035,11874,7841.52,70301.2,7310,13449,682.56,18,-0.34917,2.36828
14048,60035.8,15335,9188.64,69673.4,8643,13457,671.04,9,-0.34908,2.36945
9518.72,52470.3,11889,3619.44,63338.8,3745,13473,346.32,15,-0.348901,2.37177
14330.2,56466.2,16632,6057.36,63699.5,6232,13481,488.88,12,-0.348811,2.37294
15945.6,111006,9414,10250.6,100371,6693,13489,1026,42.75,-0.348721,2.37294
9975.04,52834.7,12373,4654.08,63742.9,4785,13497,197.28,24.75,-0.348632,2.37526
11529,54084.6,13970,3754.8,62934.7,3910,13505,465.12,4.5,-0.348542,2.37643
23114.2,97447.1,15545,12475.4,115921,7053,13513,1046.16,4.5,-0.348452,2.37759
11020.8,58686.9,12307,7439.04,69181.9,7047,13537,1041.12,36,-0.348183,2.37992
9738.24,60602.5,10531,6962.4,71128.3,6415,13553,966.96,14.25,-0.348004,2.38225
8811.52,52174.9,11068,5059.44,64171.8,5167,13561,646.56,-19.5,-0.347914,2.38341
8004.48,54209.1,9677,5685.84,69133.1,5390,13577,420.48,3,-0.347734,2.38574
10483.8,53921.6,12742,6532.56,65763.1,6510,13585,587.52,-8.25,-0.347645,2.3869
9927.68,55996.2,11619,6630.48,67568.8,6431,13593,503.28,19.5,-0.347555,2.3869
8631.04,60059.9,9418,6046.56,71283.9,5559,13601,951.12,10.5,-0.347465,2.38807
16909.4,64590.4,17157,9959.04,72158.7,9045,13609,1028.88,21,-0.347376,2.38923
11481,60821,12371,7432.56,71140.7,6847,13625,994.32,-19.5,-0.347196,2.39156
15324.8,58387.7,17201,9143.28,64424.7,9301,13633,914.4,-0.75,-0.347106,2.39272
9667.84,52006.2,12183,3495.6,62884.3,3643,13641,270,-7.5,-0.347017,2.39388
24640,69284.2,23307,16632,73041.3,14923,13649,1854.72,41.25,-0.346927,2.39388
20505.6,73410.6,18306,15618.2,73626.6,13902,13657,1696.32,29.25,-0.346837,2.39505
7317.12,49677.3,9653,3425.04,62542.1,3589,13673,374.4,-13.5,-0.346658,2.39738
10124.2,59056.3,11235,8055.36,69609.2,7584,13681,559.44,33,-0.346568,2.39854
13420.8,63837,13778,8065.44,71525.9,7390,13689,1290.96,33,-0.346478,2.3997
8720,53155.4,10751,5211.36,67737.4,5042,13697,689.04,-5.25,-0.346389,2.40087
8010.24,56893.8,9227,6253.2,69049.7,5935,13705,540.72,-3.75,-0.346299,2.40087
12160,60917.1,13082,9055.44,69695.5,8515,13713,1077.12,-12,-0.346209,2.40319
8952.32,51929.5,11298,3483.36,63873.9,3574,13721,201.6,9,-0.346119,2.40436
8620.8,51403.2,10991,3929.04,63328.5,4066,13729,241.2,-24,-0.34603,2.40552
9845.12,53121.2,12146,4712.4,64420.5,4794,13737,254.16,-4.5,-0.34594,2.40669
18982.4,73273.1,16978,13805.3,73832.5,12254,13745,1270.8,22.5,-0.34585,2.40785
13306.9,62911.5,13862,9270.72,73644.4,8250,13761,745.2,36.75,-0.345671,2.40901
8479.36,51387.4,10814,3887.28,64154.3,3971,13769,480.24,18,-0.345581,2.41018
13460.5,55627.8,15858,6435.36,64271.2,6562,13785,596.88,1.5,-0.345402,2.41251
13534.7,64416.2,13770,10031.8,71159.4,9239,13793,661.68,36,-0.345312,2.41367
7866.88,51540.9,10003,3794.4,63517.2,3915,13801,261.36,14.25,-0.345222,2.41483
13577.6,56428.5,15769,6215.04,64683,6297,13817,858.96,-7.5,-0.345043,2.416
9604.48,53346.8,11799,5240.16,65701,5227,13825,430.56,-24,-0.344953,2.41716
22138.9,107109,13546,12716.6,101448,8215,13841,1033.2,39.75,-0.344773,2.41949
11004.2,53858.8,13390,4885.92,63760.2,5022,13857,429.84,-14.25,-0.344594,2.42182
9830.4,55447.5,11619,7430.4,67944.6,7167,13865,446.4,38.25,-0.344504,2.42182
10557.4,59115.9,11704,6971.04,71652.1,6376,13873,832.32,35.25,-0.344415,2.42298
8922.24,52493.8,11139,4651.2,64594.4,4719,13881,349.92,29.25,-0.344325,2.42414
14003.8,63245.5,14511,8307.36,72224.9,7538,13889,1342.08,39,-0.344235,2.42531
19040,61972,20135,10724.4,65765.4,10687,13897,967.68,30,-0.344145,2.42647
9434.24,53035,11658,4283.28,63986.6,4387,13905,458.64,13.5,-0.344056,2.42763
12267.5,55281.9,14543,5031.36,63976.6,5154,13913,369.36,-7.5,-0.343966,2.4288
10430.7,53893.7,12684,4924.08,63674.9,5068,13921,388.08,-2.25,-0.343876,2.42996
13166.1,56699.4,15218,5160.96,65320.3,5178,13929,678.24,8.25,-0.343786,2.42996
9829.76,52463.8,12279,4440.24,62945.2,4623,13953,311.76,38.25,-0.343517,2.43345
23495.7,116239,13247,12590.6,134256,6146,13961,1226.88,28.5,-0.343428,2.43462
16034.6,63117.4,16649,8527.68,70484.3,7929,13969,711.36,12,-0.343338,2.43578
13936.6,57145.2,15983,7385.04,64402.7,7515,13977,445.68,14.25,-0.343248,2.43811
11264.6,60136.8,12276,8740.08,70332.8,8144,13993,512.64,30.75,-0.343069,2.44044
11023.4,58624.3,12323,6419.52,70176.8,5995,14009,583.2,16.5,-0.342889,2.44276
9127.04,53112.2,11262,4800.24,66103.9,4759,14025,821.52,24,-0.34271,2.44509
16297.6,59849.8,17846,8665.92,65264.3,8702,14033,613.44,14.25,-0.34262,2.44625
11968,62110.8,12628,6895.44,70400.3,6419,14065,682.56,-1.5,-0.342261,2.45091
12337.3,61649.7,13115,7398,70480.5,6879,14081,972.72,23.25,-0.342082,2.45324
20816.6,64347.9,21201,12816,69742.5,12043,14089,1549.44,27.75,-0.341992,2.4544
23706.9,78061.3,19903,16267,78746.6,13538,14113,1099.44,45,-0.341723,2.45673
14561.3,68461.7,13939,11743.2,72556.1,10607,14121,969.84,24.75,-0.341633,2.45789
13197.4,61150.1,14144,9045.36,69349.2,8548,14129,1008.72,30,-0.341543,2.45906
24796.8,70502.5,23050,14328.7,74397.6,12622,14137,1051.2,41.25,-0.341454,2.46022
9489.28,60231.4,10325,6363.36,70575.3,5909,14145,697.68,21,-0.341364,2.46022
16098.6,66918.4,15766,9991.44,72901.2,8982,14153,676.08,18.75,-0.341274,2.46138
9327.36,59724.3,10235,7395.84,70225.1,6902,14169,688.32,15.75,-0.341095,2.46371
8134.4,57377.7,9291,6354.72,69712.6,5974,14177,558,-13.5,-0.341005,2.46488
16486.4,65577.4,16476,9699.84,71241.6,8923,14185,2462.4,66.75,-0.340915,2.46604
14594.6,58031.1,16482,7861.68,65333.9,7886,14201,637.92,30,-0.340736,2.46953
13012.5,62783.3,13583,9419.76,70287.3,8783,14209,799.2,30,-0.340646,2.46953
15079,64814.1,15247,12140.6,71480.5,11131,14217,840.24,-8.25,-0.340556,2.47069
17386.2,62878.7,18121,9435.6,70165.8,8813,14233,960.48,17.25,-0.340377,2.47302
10976.6,54067.3,13305,4588.56,63751.5,4717,14241,270,12.75,-0.340287,2.47419
8650.24,54243.8,10451,6270.48,66765.6,6155,14249,203.04,23.25,-0.340197,2.47535
17407.4,60389,18891,10701.4,67604,10374,14257,842.4,15.75,-0.340108,2.47651
9955.2,52845,12346,4479.84,63451.7,4627,14265,490.32,-18.75,-0.340018,2.47768
16087,57917.9,18203,6875.28,65131.3,6918,14273,493.2,34.5,-0.339928,2.47884
26262.4,76430.2,22519,21203.3,75459,18415,14281,2239.2,39,-0.339839,2.48
11968,63064.6,12437,7017.12,71665,6417,14289,912.24,6,-0.339749,2.48117
13448.3,56707.6,15542,5592.24,64410,5690,14297,309.6,13.5,-0.339659,2.48233
8194.56,51668.1,10394,3214.8,64272.5,3278,14305,324,14.25,-0.339569,2.4835
14802.6,57562.5,16853,6688.08,63652.3,6886,14321,964.8,-23.25,-0.33939,2.48466
23154.6,71723.6,21157,14912.6,77117.9,12673,14329,1648.08,8.25,-0.3393,2.48582
8822.4,51929.7,11134,5837.76,65477.2,5843,14337,817.2,11.25,-0.33921,2.48699
9479.68,52792.3,11768,4918.32,63400.3,5084,14345,296.64,13.5,-0.339121,2.48815
7978.24,56814.3,9203,6452.64,69655.8,6071,14361,722.88,4.5,-0.338941,2.48931
8497.92,51154.6,10887,3963.6,62637.7,4147,14369,364.32,10.5,-0.338852,2.49048
15384.3,66426.9,15178,9939.6,70943.3,9182,14377,540.72,11.25,-0.338762,2.49164
11952.6,56820.6,13786,7642.08,68168.1,7347,14385,705.6,20.25,-0.338672,2.49281
12162.6,54918.4,14514,4669.2,63564.8,4814,14401,496.08,36,-0.338493,2.49397
19179.5,70040.6,17946,14445.4,73850.6,12819,14409,1136.88,40.5,-0.338403,2.49513
14919,63571.8,15380,10379.5,70359.1,9668,14417,769.68,32.25,-0.338313,2.4963
8911.36,52476.8,11129,4480.56,64141.1,4578,14425,479.52,26.25,-0.338223,2.49746
9782.4,62485.3,10260,7282.08,74521.9,6404,14433,811.44,15.75,-0.338134,2.49979
11037.4,54588.3,13251,4849.2,64606.1,4919,14441,686.16,-8.25,-0.338044,2.50095
8806.4,52187,11059,3928.32,63614.1,4047,14449,412.56,15.75,-0.337954,2.50212
9333.12,52989.3,11543,3811.68,64398.6,3879,14457,487.44,-3,-0.337865,2.50328
12117.1,60832.5,13054,9090.72,70496.9,8451,14465,882,20.25,-0.337775,2.50444
18634.9,61412.8,19886,11620.1,67589.7,11267,14481,1012.32,45.75,-0.337595,2.50793
10453.8,53728.9,12751,4862.16,64217.4,4962,14489,303.12,9.75,-0.337506,2.5091
10710.4,55017.8,12758,5744.16,64704.2,5818,14513,501.12,14.25,-0.337236,2.51259
12652.8,63492.6,13060,9655.2,70636.7,8958,14521,702.72,22.5,-0.337147,2.51375
12962.6,57117.9,14873,6123.6,67504.8,5945,14537,660.96,7.5,-0.336967,2.51725
15694.7,66145.9,15550,10401.1,71820.4,9491,14553,769.68,55.5,-0.336788,2.51841
12170.2,55720.9,14314,6256.8,64129.8,6394,14561,344.88,8.25,-0.336698,2.52074
11341.4,62829.5,11830,8367.84,70505.9,7778,14569,822.96,42,-0.336608,2.52074
10686.1,54487.1,12853,5057.28,64468.8,5141,14577,534.24,51,-0.336519,2.5219
16606.1,65770,16547,11251.4,71988.1,10243,14585,779.76,44.25,-0.336429,2.52423
12512.6,60670.9,13516,7638.48,70160.5,7135,14593,1159.2,-1.5,-0.336339,2.52423
7441.28,50259.9,9703,3072.24,63816.9,3155,14601,292.32,6.75,-0.336249,2.52539
9093.76,53392.6,11162,4052.88,66887.3,3971,14609,694.08,35.25,-0.33616,2.52656
13894.4,63011.8,14451,10018.1,70878.2,9263,14617,643.68,33,-0.33607,2.52772
11088.6,56412.4,12882,8863.2,67936.7,8550,14625,493.92,22.5,-0.33598,2.52772
7278.72,50297.1,9484,2957.04,63496.9,3052,14633,419.76,21,-0.335891,2.52888
8089.6,51602.1,10274,3839.04,63502.1,3962,14649,201.6,8.25,-0.335711,2.53121
10590.7,55159.6,12583,6052.32,66651.8,5951,14657,640.08,2.25,-0.335621,2.53237
10454.4,59895.1,11439,7225.92,70817.7,6687,14673,634.32,0,-0.335442,2.5347
8888.96,56717.6,10271,6912,69031.5,6562,14681,659.52,18,-0.335352,2.53587
16747.5,64783.7,16942,12398.4,70982.9,11447,14697,889.92,25.5,-0.335173,2.53819
12701.4,55279.7,15058,4726.08,63495,4878,14705,479.52,8.25,-0.335083,2.53936
11184,54837.2,13366,5044.32,64643.1,5114,14713,308.16,0,-0.334993,2.54052
8842.24,52347.3,11070,4304.88,65201,4327,14721,506.88,11.25,-0.334904,2.54168
16985.6,60177.8,18498,9848.88,65768.9,9814,14729,856.8,23.25,-0.334814,2.54285
19402.2,66660.3,19075,10314.7,72476.2,9327,14737,1077.84,36.75,-0.334724,2.54401
13032.3,63022.9,13552,10327.7,69921,9680,14753,975.6,-0.75,-0.334545,2.54518
16563.8,59269.9,18315,8595.36,65152.2,8646,14761,844.56,40.5,-0.334455,2.54634
9945.6,53645.7,12150,3699.36,64171.9,3778,14777,502.56,4.5,-0.334275,2.54867
7848.32,50855,10114,3535.92,63348.8,3658,14785,285.12,2.25,-0.334186,2.55099
14825.6,57851.2,16795,6720.48,65589.5,6715,14801,502.56,10.5,-0.334006,2.55332
12446.1,62927.5,12962,7820.64,71523,7166,14809,745.92,-13.5,-0.333917,2.55332
15721.6,62813.6,16403,8930.88,71074,8235,14817,796.32,18,-0.333827,2.55449
10147.2,53273,12483,3323.52,64080.7,3399,14825,512.64,7.5,-0.333737,2.55449
16277.8,64594.6,16515,11026.8,69895.8,10339,14849,1300.32,44.25,-0.333468,2.55914
8586.88,53114.7,10595,3852.72,63841.2,3955,14865,319.68,-36.75,-0.333288,2.5603
10469.1,58948.7,11639,7864.56,69584.4,7407,14873,549.36,-25.5,-0.333199,2.56147
14761.6,56343.4,17170,5726.16,63930.1,5870,14889,642.96,-21,-0.333019,2.5638
7585.92,56168.9,8851,6150.96,68942.9,5847,14897,542.88,-7.5,-0.33293,2.56496
18129.9,68987,17223,11128.3,74244.7,9823,14905,876.96,39,-0.33284,2.56612
10730.2,54331.8,12943,5163.12,64292.3,5263,14913,625.68,17.25,-0.33275,2.56729
16796.2,58553.8,18799,8137.44,64956.8,8210,14937,592.56,17.25,-0.332481,2.56961
16439.7,66407.2,16224,8665.92,73036.2,7776,14945,1370.88,39.75,-0.332391,2.57078
7673.6,50547.5,9949,3717.36,63212.5,3854,14953,199.44,11.25,-0.332301,2.57194
14029.4,58607.4,15688,8402.4,66706.2,8255,14961,815.76,-3.75,-0.332212,2.57311
10192.6,53722.4,12434,4314.24,63195.8,4474,14977,340.56,-15.75,-0.332032,2.57543
10411.5,61504.4,11094,7889.76,70157.9,7370,14985,543.6,19.5,-0.331943,2.5766
7280.64,50976.9,9360,2982.24,67862.5,2880,15009,240.48,12.75,-0.331673,2.58009
12816,56620.6,14834,6108.48,65051.2,6154,15025,447.12,16.5,-0.331494,2.58242
6635.52,49818.5,8729,2619.36,64317.1,2669,15033,133.2,20.25,-0.331404,2.58358
12208.6,55555.2,14402,4412.88,63898,4526,15041,646.56,-13.5,-0.331315,2.58474
14933.1,66188.1,14786,8453.52,72533.4,7638,15049,1000.8,31.5,-0.331225,2.58707
7160.96,50064.1,9374,2714.4,64476.6,2759,15057,244.8,11.25,-0.331135,2.58707
8954.88,52704.7,11135,4421.52,64193.3,4514,15065,258.48,8.25,-0.331045,2.58824
22153,68627.6,21155,12599.3,72948.7,11319,15081,1241.28,23.25,-0.330866,2.59056
12902.4,67007.8,12619,9535.68,71355.4,8758,15089,643.68,36,-0.330776,2.59173
14515.8,56859.1,16731,5878.08,64311.5,5990,15097,441.36,18,-0.330686,2.59173
12972.8,60134.8,14138,6349.68,70020.6,5943,15105,631.44,-0.75,-0.330597,2.59289
16312.3,68983.9,15497,13078.8,73808,11613,15129,946.8,33,-0.330328,2.59522
12879.4,56958.1,14819,7769.52,64396.5,7907,15137,612,13.5,-0.330238,2.59755
8206.08,52812.9,10183,4030.56,64631,4087,15153,587.52,45,-0.330058,2.59987
8659.84,53050.2,10698,4160.16,64196,4247,15161,359.28,27.75,-0.329969,2.60104
11096.3,54950,13234,4860,64137.1,4966,15169,262.8,14.25,-0.329879,2.6022
10619.5,63949.4,10883,6852.24,71701.8,6263,15177,923.76,17.25,-0.329789,2.60336
13780.5,65467,13795,8650.8,71846.3,7891,15185,1396.8,5.25,-0.329699,2.60453
22140.8,65570.9,22129,14238.7,69255.5,13474,15193,1216.08,22.5,-0.32961,2.60453
16220.8,65482.7,16234,10737.4,69602.7,10110,15209,842.4,24.75,-0.32943,2.60802
13792,63805.8,14166,10850.4,69429,10242,15217,1153.44,29.25,-0.329341,2.60802
8392.32,52226.7,10531,5082.48,64966.9,5127,15225,411.12,-17.25,-0.329251,2.60918
13071.4,60858.5,14076,7363.44,71312.3,6767,15233,681.12,-18.75,-0.329161,2.61035
9433.6,59457.6,10398,7002.72,69043.2,6647,15241,550.8,3,-0.329071,2.61035
10439,53992,12671,5263.2,64328.4,5362,15249,426.24,12.75,-0.328982,2.61151
25676.2,74940.4,22454,17308.1,78607.2,14430,15257,1441.44,45.75,-0.328892,2.61267
25381.1,119401,13931,15369.1,93443.8,10779,15273,966.96,54.75,-0.328712,2.61384
8817.92,51588.2,11202,3012.48,63562.8,3106,15281,344.88,14.25,-0.328623,2.615
9500.8,52610.4,11835,4291.2,63756.1,4411,15289,390.96,15,-0.328533,2.61617
10280.3,59977.8,11233,7494.48,70396.8,6977,15297,392.4,21,-0.328443,2.61733
8913.28,52844.3,11054,4535.28,64628,4599,15305,379.44,8.25,-0.328354,2.61849
14563.8,56704.8,16832,5402.16,63951.6,5536,15321,647.28,-15.75,-0.328174,2.62082
9649.92,59718.3,10590,6701.04,69941,6279,15329,648.72,-20.25,-0.328084,2.62198
13420.8,56345,15610,5183.28,64299,5283,15337,531.36,-3,-0.327995,2.62315
8683.52,59015.2,9643,6765.84,70214.8,6315,15361,753.84,52.5,-0.327725,2.62664
8604.8,62367.2,9042,6633.36,70049,6206,15369,730.8,30,-0.327636,2.62664
10609.9,62835,11066,7754.4,70986.5,7159,15377,619.2,29.25,-0.327546,2.6278
11542.4,54739.3,13819,4579.2,63286.1,4742,15385,672.48,12,-0.327456,2.6278
11529,54866.2,13771,6315.12,65755.9,6294,15393,916.56,-10.5,-0.327367,2.62897
19920.6,97536,13385,11082.2,112202,6473,15409,736.56,-4.5,-0.327187,2.63129
19520,67908.6,18838,12927.6,72399.9,11702,15417,1228.32,24.75,-0.327097,2.63246
13711.4,56800.7,15820,8368.56,66590.8,8236,15425,716.4,23.25,-0.327008,2.63362
9934.72,56079.4,11610,7568.64,67513.1,7347,15433,439.2,33.75,-0.326918,2.63479
12542.1,62468.3,13158,6294.24,72140.5,5718,15441,957.6,15,-0.326828,2.63595
10396.2,58729.7,11601,6892.56,68306.5,6613,15449,573.84,36.75,-0.326738,2.63711
14504.3,66514.2,14291,10095.8,71428.4,9263,15457,686.88,4.5,-0.326649,2.63828
7160.32,50403.7,9310,3315.6,63628.4,3415,15473,476.64,-9,-0.326469,2.6406
12334.7,54871.6,14732,4904.64,63025.6,5100,15489,478.08,-9.75,-0.32629,2.64177
14632.3,57580.4,16654,6030,64414.4,6135,15497,403.2,-18.75,-0.3262,2.64293
22772.5,62000.6,24071,12954.2,65370.7,12987,15505,785.52,25.5,-0.32611,2.6441
9723.52,63030.7,10110,6655.68,70511.9,6186,15513,1140.48,16.5,-0.326021,2.64526
13158.4,62949.8,13699,8272.8,70936.3,7643,15537,920.88,21,-0.325751,2.64759
9391.36,53715.5,11458,3116.88,63555.7,3214,15561,335.52,5.25,-0.325482,2.65224
8937.6,56234.1,10416,6245.28,67808.3,6036,15569,660.96,21,-0.325393,2.65341
12877.4,63808.9,13226,10080.7,71236.8,9274,15577,449.28,37.5,-0.325303,2.65457
19872.6,66860.4,19479,13943.5,70864.9,12895,15585,1114.56,42.75,-0.325213,2.6569
15036.2,66861.8,14738,12282.5,70995.3,11338,15593,941.76,0.75,-0.325123,2.65806
10067.2,63949.2,10317,6516.72,71073.4,6009,15633,840.24,7.5,-0.324675,2.66272
8839.04,52328.4,11070,3651.12,63740,3754,15641,318.96,-4.5,-0.324585,2.66388
15360,58042.6,17343,6721.92,64489.5,6831,15649,560.88,13.5,-0.324495,2.66388
11204.5,64804.2,11331,7976.88,71309.9,7331,15665,871.92,25.5,-0.324316,2.66621
10908.2,54014.1,13235,4537.44,63662.1,4671,15689,627.12,2.25,-0.324047,2.6697
22541.4,61743.5,23926,11131.2,65308.4,11170,15697,838.8,24,-0.323957,2.6697
11864.3,54392.4,14295,5112,63223.3,5299,15705,561.6,24.75,-0.323867,2.67086
8207.36,51153.4,10515,3579.84,62478.9,3755,15713,240.48,13.5,-0.323777,2.67086
9541.76,53160.7,11763,4413.6,63837.9,4531,15729,453.6,-6,-0.323598,2.67552
20634.2,68056.6,19870,12871.4,71907.1,11731,15737,1981.44,43.5,-0.323508,2.67552
12258.6,56046.9,14334,4052.88,64546.7,4115,15745,578.16,-1.5,-0.323419,2.67785
13536.6,64145.9,13830,9375.12,68957.1,8910,15761,1056.24,30,-0.323239,2.67901
13063.7,68001.7,12590,8526.24,74802.6,7470,15777,1201.68,33,-0.32306,2.6825
15408,62370.5,16190,7747.2,71864.2,7065,15785,922.32,4.5,-0.32297,2.68366
11601.9,56076.7,13559,5111.28,64085.1,5227,15793,700.56,-15.75,-0.32288,2.68483
10843.5,54909.7,12942,4489.2,63749.6,4615,15801,341.28,10.5,-0.322791,2.68483
15943.7,62467,16727,10238.4,69756.1,9619,15809,902.88,25.5,-0.322701,2.68599
10800,62881,11256,6948,71877.5,6335,15825,652.32,-3.75,-0.322521,2.68832
13376.6,60300.7,14538,6813.36,69443.3,6430,15841,901.44,18,-0.322342,2.68948
17377.9,58969.6,19313,7362.72,64837.8,7442,15857,1560.96,72,-0.322162,2.69181
14194.6,64498,14423,9975.6,68824.2,9499,15873,937.44,31.5,-0.321983,2.69414
13510.4,64053.9,13823,9317.52,72737.7,8395,15881,533.52,27,-0.321893,2.6953
15788.8,58285.1,17753,6356.88,65003,6409,15889,539.28,44.25,-0.321804,2.69647
9530.88,59961.2,10417,7191.36,70247.9,6709,15897,575.28,6.75,-0.321714,2.69647
15651.8,65589.8,15639,8541.36,71811,7795,15905,642.96,-15.75,-0.321624,2.69763
21847,61168.4,23407,11759,65341.7,11794,15921,1525.68,15,-0.321445,2.70112
8787.2,57215.9,10065,6843.6,68862.6,6513,15929,465.84,19.5,-0.321355,2.70229
9107.2,53247.3,11209,3055.68,64000.3,3129,15961,290.16,18,-0.320996,2.70694
11510.4,59759.6,12623,6049.44,68272.1,5807,15969,879.84,-13.5,-0.320906,2.70694
13519.4,67004.8,13223,9490.32,71827.9,8659,15977,1036.08,-18.75,-0.320817,2.7081
13225,62058.6,13966,8313.12,68867.2,7911,15985,939.6,-10.5,-0.320727,2.70927
19161,68818.6,18247,12961.4,71749.4,11839,16001,1439.28,43.5,-0.320547,2.7116
16466.6,65538.2,16466,11003.8,70027.4,10298,16017,1048.32,48.75,-0.320368,2.71276
13684.5,57897.1,15490,5392.8,65147,5425,16041,759.6,36,-0.320099,2.71741
7734.4,51648.8,9814,2534.4,64830,2562,16049,227.52,4.5,-0.320009,2.71741
11335.7,56339.7,13186,5099.76,65149.7,5130,16065,583.2,-8.25,-0.31983,2.71974
8119.04,52839.1,10070,3020.4,63894.4,3098,16073,440.64,1.5,-0.31974,2.72091
11475.2,56412.8,13331,5852.88,64196.5,5975,16081,398.88,7.5,-0.31965,2.72091
19337.6,69808.8,18154,12286.8,73376,10974,16089,1534.32,33,-0.31956,2.72207
12943.4,61866.8,13711,6339.6,70730.7,5874,16097,572.4,10.5,-0.319471,2.72323
10510.1,66077.2,10424,7480.8,72825.6,6732,16105,858.96,37.5,-0.319381,2.72556
10868.5,55236.7,12895,4608.72,64181.3,4706,16113,627.12,-3,-0.319291,2.72672
12154.9,56423.2,14118,5198.4,64498.7,5282,16121,314.64,2.25,-0.319201,2.72789
16249,66447.8,16026,10887.8,71333.1,10003,16129,1041.12,26.25,-0.319112,2.73022
10243.8,55309,12138,3502.08,64852.3,3539,16137,342,3,-0.319022,2.73138
10014.7,54228.3,12103,4261.68,63838.5,4375,16145,376.56,-4.5,-0.318932,2.73254
10775,66499,10619,8408.16,71693.6,7686,16169,982.8,18,-0.318663,2.73603
11939.2,66551.6,11757,7930.8,72218,7197,16177,760.32,4.5,-0.318573,2.73836
17657,71465.3,16192,12728.9,73329.8,11376,16201,1026.72,57,-0.318304,2.74069
11793.9,56397.4,13705,5412.24,65046.1,5453,16209,483.84,9.75,-0.318214,2.74185
14130.6,65939.9,14044,7664.4,72085.9,6968,16217,1129.68,37.5,-0.318125,2.74302
9932.16,60510.7,10757,7442.64,68922,7077,16225,1148.4,43.5,-0.318035,2.74302
