"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12063.4,66941.9,11810,8194.11,66626.5,8060,6578.86,9670.96,1.31588
10956.2,71438,10051,6273.56,68649.9,5989,6837.3,9998.72,1.31705
16697,77617.5,14098,8522.84,70205.2,7956,9744.04,11821.1,1.31939
10657.3,64259.4,10869,3213.46,63223.5,3331,8534.91,8070.24,1.32056
16762.9,72374.5,15179,8013.06,68059.1,7716,11763.3,13654.4,1.32759
24729,76752.9,21115,16253.3,71030.8,14996,9316.62,13891,1.32876
8878.72,62844.3,9259,2988.39,62591,3129,8015.19,7628.24,1.3311
20828.8,75403.9,18103,10392.3,72538.9,9389,14122.6,16341.8,1.3311
15212.2,73618.7,13542,10428.5,69370.8,9852,8282.15,10363.2,1.33344
22140.2,73635,19705,13979.9,69836.6,13119,6686.07,6750.36,1.33461
11761.3,68223.3,11298,8236.71,67441.4,8004,9247.04,9388.76,1.33461
11802.2,64964.9,11906,3902.87,62507,4092,7915.08,8470.76,1.34163
18197.1,70403.6,16939,9711.38,68435,9300,7863.96,7988.64,1.34398
9574.4,72522.9,8652,5168.8,68822.1,4922,8959.49,10220.4,1.351
17303.7,71818.5,15790,10654.3,70125.3,9957,10786.3,11425.4,1.35451
12833.9,68969.6,12195,6579.57,67238.2,6413,6972.91,7791.44,1.35451
18534.4,80891.8,15016,13333.1,72346.2,12078,12049.4,18689.1,1.35568
9564.8,64957.4,9650,5817.03,64658.2,5896,6517.09,7252.88,1.35802
10826.9,74143.2,9570,7870.35,67335.7,7660,10253.1,11974.8,1.36154
37360.6,83651.1,29270,22453.8,76071.6,19344,8899.14,11791.9,1.36739
10019.2,72005.5,9119,6322.55,67616.6,6128,7503.28,10301.3,1.37324
12295.7,69388.6,11613,6066.24,68133.2,5835,6705.24,9505.04,1.37559
10048.6,62468.9,10542,2125.03,60974.6,2284,7391.1,7343.32,1.37559
