,x,y,color,trajectory
5209,1,9.033693603863576,1,744
5210,2,9.207017776345548,1,744
5211,3,9.450297476698058,1,744
5212,4,9.41319933357329,1,744
5213,5,9.22163159880928,1,744
5214,6,9.478874391830969,1,744
5215,0,9.033693603863576,3,745
5216,1,9.06022128486873,3,745
5217,2,8.539724143017851,3,745
5218,3,8.646834373555583,3,745
5219,4,9.423911777738796,3,745
5220,5,9.462636142140996,3,745
5221,6,9.478874391830969,3,745
5222,0,9.033693603863576,2,746
5223,1,9.033693603863576,2,746
5224,2,8.418326705650921,2,746
5225,3,9.465249531632931,2,746
5226,4,9.169720578197266,2,746
5227,5,9.22163159880928,2,746
5228,6,9.478874391830969,2,746
5229,0,9.033693603863576,3,747
5230,1,9.033693603863576,3,747
5231,2,8.764886055333376,3,747
5232,3,7.410250720922544,3,747
5233,4,9.534684512248177,3,747
5234,5,9.581553926489349,3,747
5235,6,9.478874391830969,3,747
5236,0,9.033693603863576,3,748
5237,1,9.033693603863576,3,748
5238,2,8.763436404077064,3,748
5239,3,8.500603090238535,3,748
5240,4,9.526674395862504,3,748
5241,5,9.563865562789864,3,748
5242,6,9.478874391830969,3,748
5243,0,9.033693603863576,2,749
5244,1,8.99356388467631,2,749
5245,2,8.742955941330253,2,749
5246,3,9.34372455003072,2,749
5247,4,9.123045283855491,2,749
5248,5,9.44919316592394,2,749
5249,6,9.478874391830969,2,749
5250,0,9.033693603863576,0,750
5251,1,9.673295437045391,0,750
5252,2,9.75619894010812,0,750
5253,3,9.6019151260725,0,750
5254,4,9.48225521264628,0,750
5255,5,9.469109254337791,0,750
5256,6,9.478874391830969,0,750
5257,0,9.033693603863576,4,751
5258,1,8.12840825158325,4,751
5259,2,7.67735099693326,4,751
5260,3,7.11464903449482,4,751
5261,4,7.178494899997943,4,751
5262,5,9.30009435515253,4,751
5263,6,9.478874391830969,4,751
5264,0,9.033693603863576,0,752
5265,1,9.649205059529164,0,752
5266,2,9.668427813375866,0,752
5267,3,9.598376251270032,0,752
5268,4,8.967755512326798,0,752
5269,5,9.137554695794105,0,752
5270,6,9.478874391830969,0,752
5271,0,9.033693603863576,5,753
5272,1,9.033693603863576,5,753
5273,2,8.167713363783703,5,753
5274,3,7.869854277409458,5,753
5275,4,7.58085894507953,5,753
5276,5,6.713725600847528,5,753
5277,6,9.478874391830969,5,753
5278,0,9.033693603863576,2,754
5279,1,8.963683349913602,2,754
5280,2,8.587157444595105,2,754
5281,3,9.528265507389357,2,754
5282,4,9.309993868214873,2,754
5283,5,9.22163159880928,2,754
5284,6,9.478874391830969,2,754
5285,0,9.033693603863576,3,755
5286,1,9.06022128486873,3,755
5287,2,8.409871922055755,3,755
5288,3,7.679375933505322,3,755
5289,4,9.664559474838091,3,755
5290,5,9.618184898770073,3,755
5291,6,9.478874391830969,3,755
5292,0,9.033693603863576,5,756
5293,1,9.061122774912016,5,756
5294,2,8.360493418548964,5,756
5295,3,8.185810589236425,5,756
5296,4,6.926468759219406,5,756
5297,5,6.983590784430956,5,756
5298,6,9.478874391830969,5,756
5299,0,9.033693603863576,5,757
5300,1,8.234529704614822,5,757
5301,2,8.079402360374104,5,757
5302,3,7.406826789403315,5,757
5303,4,7.250320777690035,5,757
5304,5,6.87807650779424,5,757
5305,6,9.478874391830969,5,757
5306,0,9.033693603863576,5,758
5307,1,9.129160262711936,5,758
5308,2,8.723756252676353,5,758
5309,3,8.315840363342886,5,758
5310,4,8.107542422991841,5,758
5311,5,7.235573573931141,5,758
5312,6,9.478874391830969,5,758
5313,0,9.033693603863576,0,759
5314,1,9.536311005640012,0,759
5315,2,9.558702530587372,0,759
5316,3,9.479882714946676,0,759
5317,4,9.48766263794744,0,759
5318,5,9.22163159880928,0,759
5319,6,9.478874391830969,0,759
5320,0,9.033693603863576,2,760
5321,1,8.241421678410072,2,760
5322,2,7.718128294222705,2,760
5323,3,9.30604734799537,2,760
5324,4,9.258891320191202,2,760
5325,5,9.453971781841764,2,760
5326,6,9.478874391830969,2,760
5327,0,9.033693603863576,5,761
5328,1,9.033693603863576,5,761
5329,2,8.167713363783703,5,761
5330,3,7.999610375959695,5,761
5331,4,7.714909417695689,5,761
5332,5,7.354045087675047,5,761
5333,6,9.478874391830969,5,761
5334,0,9.033693603863576,0,762
5335,1,9.534638898924706,0,762
5336,2,9.54427885712342,0,762
5337,3,9.503198436453026,0,762
5338,4,9.556566774115874,0,762
5339,5,9.314605154895409,0,762
5340,6,9.478874391830969,0,762
5341,0,9.033693603863576,4,763
5342,1,8.970069858121956,4,763
5343,2,8.986358223138355,4,763
5344,3,8.245366052968002,4,763
5345,4,7.270785025655861,4,763
5346,5,9.581553926489349,4,763
5347,6,9.478874391830969,4,763
5348,0,9.033693603863576,0,764
5349,1,9.746031415212215,0,764
5350,2,9.627382365575382,0,764
5351,3,9.4912304640584,0,764
5352,4,9.09649519472975,0,764
5353,5,9.713424516808798,0,764
5354,6,9.478874391830969,0,764
5355,0,9.033693603863576,3,765
5356,1,9.033693603863576,3,765
5357,2,8.790070194188049,3,765
5358,3,8.108095759245444,3,765
5359,4,9.307257560882428,3,765
5360,5,9.441280408149703,3,765
5361,6,9.478874391830969,3,765
5362,0,9.033693603863576,5,766
5363,1,9.129160262711936,5,766
5364,2,7.918950882453205,5,766
5365,3,7.646075533473353,5,766
5366,4,7.290481459245246,5,766
5367,5,7.219441513922523,5,766
5368,6,9.478874391830969,5,766
5369,0,9.033693603863576,4,767
5370,1,9.066813271835995,4,767
5371,2,8.720701466971809,4,767
5372,3,8.334543197058675,4,767
5373,4,8.112294452405132,4,767
5374,5,9.537834487340652,4,767
5375,6,9.478874391830969,4,767
5376,0,9.033693603863576,4,768
5377,1,9.033693603863576,4,768
5378,2,8.996332863199695,4,768
5379,3,8.672519615313062,4,768
5380,4,8.667499421807404,4,768
5381,5,9.5062854087942,4,768
5382,6,9.478874391830969,4,768
5383,0,9.033693603863576,0,769
5384,1,9.575428996624105,0,769
5385,2,9.53330484771588,0,769
5386,3,9.715730220841628,0,769
5387,4,9.309766375871456,0,769
5388,5,9.449919280018875,0,769
5389,6,9.478874391830969,0,769
5390,0,9.033693603863576,3,770
5391,1,8.674465615656459,3,770
5392,2,8.019651323674422,3,770
5393,3,7.676505887016529,3,770
5394,4,9.038050550974203,3,770
5395,5,9.229798352367451,3,770
5396,6,9.478874391830969,3,770
5397,0,9.033693603863576,5,771
5398,1,9.033693603863576,5,771
5399,2,7.864110361799064,5,771
5400,3,7.905770964773141,5,771
5401,4,7.8454084539309585,5,771
5402,5,7.210177432142736,5,771
5403,6,9.478874391830969,5,771
5404,0,9.033693603863576,5,772
5405,1,9.033693603863576,5,772
5406,2,8.710545219482821,5,772
5407,3,8.124878288117552,5,772
5408,4,7.351530950668482,5,772
5409,5,7.23733720793046,5,772
5410,6,9.478874391830969,5,772
5411,0,9.033693603863576,4,773
5412,1,8.91996324294256,4,773
5413,2,8.462385545443087,4,773
5414,3,8.108798350708284,4,773
5415,4,8.162603920339908,4,773
5416,5,9.500413598981543,4,773
5417,6,9.478874391830969,4,773
5418,0,9.033693603863576,1,774
5419,1,8.990268514468431,1,774
5420,2,9.726733465090076,1,774
5421,3,9.679853241623448,1,774
5422,4,9.523967086908042,1,774
5423,5,9.48681386627281,1,774
5424,6,9.478874391830969,1,774
5425,0,9.033693603863576,0,775
5426,1,9.856128324049942,0,775
5427,2,9.613140088607588,0,775
5428,3,9.662391831589312,0,775
5429,4,9.616311589006614,0,775
5430,5,9.449919280018875,0,775
5431,6,9.478874391830969,0,775
5432,0,9.033693603863576,5,776
5433,1,8.255778977704257,5,776
5434,2,8.295867014879018,5,776
5435,3,7.58025304398998,5,776
5436,4,7.510026190042616,5,776
5437,5,7.235573573931141,5,776
5438,6,9.478874391830969,5,776
5439,0,9.033693603863576,3,777
5440,1,9.066813271835995,3,777
5441,2,8.884651494794197,3,777
5442,3,8.075609455069268,3,777
5443,4,9.107316432463431,3,777
5444,5,9.320266772346438,3,777
5445,6,9.478874391830969,3,777
5446,0,9.033693603863576,3,778
5447,1,9.033693603863576,3,778
5448,2,8.790070194188049,3,778
5449,3,7.880740626061697,3,778
5450,4,9.36091319228303,3,778
5451,5,9.131063734220785,3,778
5452,6,9.478874391830969,3,778
5453,0,9.033693603863576,3,779
5454,1,9.033693603863576,3,779
5455,2,8.585630120269096,3,779
5456,3,8.069706509851883,3,779
5457,4,9.60997258133259,3,779
5458,5,9.441280408149703,3,779
5459,6,9.478874391830969,3,779
5460,0,9.033693603863576,2,780
5461,1,9.033693603863576,2,780
5462,2,8.463858010292968,2,780
5463,3,9.549742210942291,2,780
5464,4,9.517494406974564,2,780
5465,5,9.581553926489349,2,780
5466,6,9.478874391830969,2,780
5467,0,9.033693603863576,0,781
5468,1,9.471884286479664,0,781
5469,2,9.40480903756832,0,781
5470,3,9.41307476752532,0,781
5471,4,9.459898922900267,0,781
5472,5,9.229798352367451,0,781
5473,6,9.478874391830969,0,781
5474,0,9.033693603863576,4,782
5475,1,9.033693603863576,4,782
5476,2,8.805342947292127,4,782
5477,3,8.030767821050034,4,782
5478,4,7.382153329681543,4,782
5479,5,9.48681386627281,4,782
5480,6,9.478874391830969,4,782
5481,0,9.033693603863576,4,783
5482,1,9.113570454819468,4,783
5483,2,8.922975043417114,4,783
5484,3,8.38412260996404,4,783
5485,4,8.378477254713966,4,783
5486,5,9.713424516808798,4,783
5487,6,9.478874391830969,4,783
5488,0,9.033693603863576,1,784
5489,1,9.033693603863576,1,784
5490,2,9.40150861365091,1,784
5491,3,9.191815478738372,1,784
5492,4,9.627951919539347,1,784
5493,5,9.456813794478398,1,784
5494,6,9.478874391830969,1,784
5495,0,9.033693603863576,1,785
5496,1,9.066813271835995,1,785
5497,2,9.62973964416671,1,785
5498,3,9.590934668057022,1,785
5499,4,9.781566605176316,1,785
5500,5,9.48681386627281,1,785
5501,6,9.478874391830969,1,785
5502,0,9.033693603863576,5,786
5503,1,8.875364418529266,5,786
5504,2,8.411908198360148,5,786
5505,3,8.633093726676114,5,786
5506,4,7.518851226636976,5,786
5507,5,7.028666272330626,5,786
5508,6,9.478874391830969,5,786
5509,0,9.033693603863576,2,787
5510,1,8.404116278670486,2,787
5511,2,8.028235751765754,2,787
5512,3,9.394318837967177,2,787
5513,4,9.128802317307423,2,787
5514,5,9.22163159880928,2,787
5515,6,9.478874391830969,2,787
5516,0,9.033693603863576,3,788
5517,1,9.033693603863576,3,788
5518,2,8.934442991944291,3,788
5519,3,7.892150951801173,3,788
5520,4,9.235299404469734,3,788
5521,5,9.22163159880928,3,788
5522,6,9.478874391830969,3,788
5523,0,9.033693603863576,5,789
5524,1,8.96114701549874,5,789
5525,2,8.947186717555022,5,789
5526,3,7.9168570743936115,5,789
5527,4,7.574535552219646,5,789
5528,5,7.091532248243837,5,789
5529,6,9.478874391830969,5,789
5530,0,9.033693603863576,4,790
5531,1,9.033693603863576,4,790
5532,2,8.884651494794197,4,790
5533,3,8.075609455069268,4,790
5534,4,7.450085124667204,4,790
5535,5,9.207982886630193,4,790
5536,6,9.478874391830969,4,790
5537,0,9.033693603863576,1,791
5538,1,9.033693603863576,1,791
5539,2,9.885226715846878,1,791
5540,3,9.816037126337369,1,791
5541,4,9.63183408143314,1,791
5542,5,9.22163159880928,1,791
5543,6,9.478874391830969,1,791
5544,0,9.033693603863576,2,792
5545,1,8.674465615656459,2,792
5546,2,8.42009979506531,2,792
5547,3,9.634111955825263,2,792
5548,4,9.377922512756491,2,792
5549,5,9.380048687843024,2,792
5550,6,9.478874391830969,2,792
5551,0,9.033693603863576,2,793
5552,1,9.061122774912016,2,793
5553,2,8.870130175391477,2,793
5554,3,9.659191653961924,2,793
5555,4,9.787084602963644,2,793
5556,5,9.581553926489349,2,793
5557,6,9.478874391830969,2,793
5558,0,9.033693603863576,3,794
5559,1,9.038976201172808,3,794
5560,2,8.65181832815914,3,794
5561,3,8.589964887191762,3,794
5562,4,9.538202708253404,3,794
5563,5,9.22163159880928,3,794
5564,6,9.478874391830969,3,794
5565,0,9.033693603863576,2,795
5566,1,9.061122774912016,2,795
5567,2,8.854444688267305,2,795
5568,3,9.830221041141868,2,795
5569,4,9.6183056526084,2,795
5570,5,9.581553926489349,2,795
5571,6,9.478874391830969,2,795
5572,0,9.033693603863576,5,796
5573,1,8.91996324294256,5,796
5574,2,7.939897651510385,5,796
5575,3,7.382106166306963,5,796
5576,4,8.064668341727467,5,796
5577,5,7.44488685346941,5,796
5578,6,9.478874391830969,5,796
5579,0,9.033693603863576,5,797
5580,1,9.033693603863576,5,797
5581,2,7.864110361799064,5,797
5582,3,7.559159848748361,5,797
5583,4,7.362293281345319,5,797
5584,5,6.88609413549776,5,797
5585,6,9.478874391830969,5,797
5586,0,9.033693603863576,0,798
5587,1,9.58814486206819,0,798
5588,2,9.393716377300615,0,798
5589,3,9.570601438997024,0,798
5590,4,9.3705696951337,0,798
5591,5,9.449919280018875,0,798
5592,6,9.478874391830969,0,798
5593,0,9.033693603863576,2,799
5594,1,8.146446706734475,2,799
5595,2,7.467975624905757,2,799
5596,3,9.273944547188933,2,799
5597,4,9.194092359583587,2,799
5598,5,9.48681386627281,2,799
5599,6,9.478874391830969,2,799
5600,0,9.033693603863576,1,800
5601,1,9.033693603863576,1,800
5602,2,9.544001830359672,1,800
5603,3,9.597040906049736,1,800
5604,4,9.63459772624313,1,800
5605,5,9.410506749296175,1,800
5606,6,9.478874391830969,1,800
5607,0,9.033693603863576,5,801
5608,1,9.138806285527844,5,801
5609,2,8.545696686384685,5,801
5610,3,8.014552348666728,5,801
5611,4,7.869993544938261,5,801
5612,5,7.346988254100141,5,801
5613,6,9.478874391830969,5,801
5614,0,9.033693603863576,4,802
5615,1,8.96114701549874,4,802
5616,2,8.763436404077064,4,802
5617,3,8.296054612443731,4,802
5618,4,8.520147958247792,4,802
5619,5,9.289964158248358,4,802
5620,6,9.478874391830969,4,802
5621,0,9.033693603863576,0,803
5622,1,9.368173916858764,0,803
5623,2,9.620575227107658,0,803
5624,3,9.465963228171589,0,803
5625,4,9.249681252879036,0,803
5626,5,9.380630558222256,0,803
5627,6,9.478874391830969,0,803
5628,0,9.033693603863576,0,804
5629,1,9.74236716458367,0,804
5630,2,9.873458026456651,0,804
5631,3,9.814146545290471,0,804
5632,4,9.472349821619458,0,804
5633,5,9.44452039170173,0,804
5634,6,9.478874391830969,0,804
5635,0,9.033693603863576,4,805
5636,1,8.875364418529266,4,805
5637,2,8.780636583823577,4,805
5638,3,8.108798350708284,4,805
5639,4,7.67404105157907,4,805
5640,5,9.48681386627281,4,805
5641,6,9.478874391830969,4,805
5642,0,9.033693603863576,0,806
5643,1,9.67441289337308,0,806
5644,2,9.460607400725673,0,806
5645,3,9.536669705388768,0,806
5646,4,9.34318097898723,0,806
5647,5,9.48681386627281,0,806
5648,6,9.478874391830969,0,806
5649,0,9.033693603863576,5,807
5650,1,8.96114701549874,5,807
5651,2,8.763436404077064,5,807
5652,3,8.00515872918742,5,807
5653,4,7.867880104530713,5,807
5654,5,7.549387110401953,5,807
5655,6,9.478874391830969,5,807
5656,0,9.033693603863576,1,808
5657,1,9.066813271835995,1,808
5658,2,9.548406496022269,1,808
5659,3,9.45733255393812,1,808
5660,4,9.48850782340515,1,808
5661,5,9.22163159880928,1,808
5662,6,9.478874391830969,1,808
5663,0,9.033693603863576,4,809
5664,1,9.033693603863576,4,809
5665,2,8.881198485024113,4,809
5666,3,8.79986680586788,4,809
5667,4,8.39785039205553,4,809
5668,5,9.449919280018875,4,809
5669,6,9.478874391830969,4,809
5670,0,9.033693603863576,0,810
5671,1,9.58339355173853,0,810
5672,2,9.591972624441985,0,810
5673,3,9.617900755103342,0,810
5674,4,9.616311589006614,0,810
5675,5,9.449919280018875,0,810
5676,6,9.478874391830969,0,810
5677,0,9.033693603863576,4,811
5678,1,8.91996324294256,4,811
5679,2,9.006028104213408,4,811
5680,3,8.154451519320448,4,811
5681,4,7.782511585149142,4,811
5682,5,9.517928035459263,4,811
5683,6,9.478874391830969,4,811
5684,0,9.033693603863576,5,812
5685,1,9.066813271835995,5,812
5686,2,8.957068238775648,5,812
5687,3,8.918019131919094,5,812
5688,4,8.501363389140785,5,812
5689,5,7.99570215007942,5,812
5690,6,9.478874391830969,5,812
5691,0,9.033693603863576,4,813
5692,1,8.182414396429236,4,813
5693,2,8.577385640217441,4,813
5694,3,7.5681957037434335,4,813
5695,4,7.298639659321378,4,813
5696,5,9.48681386627281,4,813
5697,6,9.478874391830969,4,813
5698,0,9.033693603863576,3,814
5699,1,9.033693603863576,3,814
5700,2,8.167713363783703,3,814
5701,3,8.031297858917396,3,814
5702,4,9.653532751235916,3,814
5703,5,9.555054589163896,3,814
5704,6,9.478874391830969,3,814
5705,0,9.033693603863576,0,815
5706,1,9.536311005640012,0,815
5707,2,9.698406857979586,0,815
5708,3,9.78691336247765,0,815
5709,4,9.661099702209556,0,815
5710,5,9.373844581545354,0,815
5711,6,9.478874391830969,0,815
5712,0,9.033693603863576,3,816
5713,1,9.002779889677724,3,816
5714,2,8.558352029460638,3,816
5715,3,8.12166512971075,3,816
5716,4,9.39498649340678,3,816
5717,5,9.620116107411924,3,816
5718,6,9.478874391830969,3,816
5719,0,9.033693603863576,5,817
5720,1,8.970069858121956,5,817
5721,2,7.783198804045985,5,817
5722,3,7.931344362695938,5,817
5723,4,7.888941556760069,5,817
5724,5,7.532661841971472,5,817
5725,6,9.478874391830969,5,817
5726,0,9.033693603863576,0,818
5727,1,9.3813704730143,0,818
5728,2,9.394353546154916,0,818
5729,3,9.515317083929512,0,818
5730,4,9.379051777718134,0,818
5731,5,9.36763570596468,0,818
5732,6,9.478874391830969,0,818
5733,0,9.033693603863576,3,819
5734,1,9.033693603863576,3,819
5735,2,7.6858679958920995,3,819
5736,3,7.607022029415105,3,819
5737,4,9.39914514434186,3,819
5738,5,9.39776216486355,3,819
5739,6,9.478874391830969,3,819
5740,0,9.033693603863576,1,820
5741,1,9.033693603863576,1,820
5742,2,9.62191391350457,1,820
5743,3,9.56409361678474,1,820
5744,4,9.806976824010654,1,820
5745,5,9.48681386627281,1,820
5746,6,9.478874391830969,1,820
5747,0,9.033693603863576,0,821
5748,1,9.635796715093038,0,821
5749,2,9.476311389493649,0,821
5750,3,9.432111455521524,0,821
5751,4,9.515163149922556,0,821
5752,5,9.462636142140996,0,821
5753,6,9.478874391830969,0,821
5754,0,9.033693603863576,4,822
5755,1,8.91996324294256,4,822
5756,2,7.687519967353872,4,822
5757,3,7.260474179140424,4,822
5758,4,7.403066066943384,4,822
5759,5,9.572050258153302,4,822
5760,6,9.478874391830969,4,822
5761,0,9.033693603863576,1,823
5762,1,8.999676452834645,1,823
5763,2,9.691097916129827,1,823
5764,3,9.413526959076522,1,823
5765,4,9.39914514434186,1,823
5766,5,9.39776216486355,1,823
5767,6,9.478874391830969,1,823
5768,0,9.033693603863576,4,824
5769,1,9.033693603863576,4,824
5770,2,8.768246687503547,4,824
5771,3,8.95251634089824,4,824
5772,4,7.520910959801463,4,824
5773,5,9.40318269336341,4,824
5774,6,9.478874391830969,4,824
5775,0,9.033693603863576,2,825
5776,1,9.033693603863576,2,825
5777,2,8.75625720144611,2,825
5778,3,9.645342016075768,2,825
5779,4,9.572009219940352,2,825
5780,5,9.581553926489349,2,825
5781,6,9.478874391830969,2,825
5782,0,9.033693603863576,5,826
5783,1,8.875364418529266,5,826
5784,2,8.802274271135879,5,826
5785,3,8.633093726676114,5,826
5786,4,7.979706766598487,5,826
5787,5,7.343040310074483,5,826
5788,6,9.478874391830969,5,826
5789,0,9.033693603863576,3,827
5790,1,8.454802707481091,3,827
5791,2,7.765805116469168,3,827
5792,3,7.753697921006691,3,827
5793,4,9.544326725076097,3,827
5794,5,9.535463157238214,3,827
5795,6,9.478874391830969,3,827
5796,0,9.033693603863576,4,828
5797,1,9.033693603863576,4,828
5798,2,8.167713363783703,4,828
5799,3,8.293538937464254,4,828
5800,4,7.703020736379901,4,828
5801,5,9.384029422289656,4,828
5802,6,9.478874391830969,4,828
5803,0,9.033693603863576,2,829
5804,1,9.033693603863576,2,829
5805,2,8.318225433233948,2,829
5806,3,9.79344159509093,2,829
5807,4,9.773793817458392,2,829
5808,5,9.492277220876185,2,829
5809,6,9.478874391830969,2,829
5810,0,9.033693603863576,0,830
5811,1,9.390807532326065,0,830
5812,2,9.518854327348592,0,830
5813,3,9.32698884376759,0,830
5814,4,9.397885301833162,0,830
5815,5,9.449919280018875,0,830
5816,6,9.478874391830969,0,830
5817,0,9.033693603863576,5,831
5818,1,9.033693603863576,5,831
5819,2,8.342446265214372,5,831
5820,3,8.001141966925422,5,831
5821,4,7.330012374634936,5,831
5822,5,6.621092382283262,5,831
5823,6,9.478874391830969,5,831
5824,0,9.033693603863576,2,832
5825,1,9.033693603863576,2,832
5826,2,8.38402697179168,2,832
5827,3,9.374447123164666,2,832
5828,4,9.401385532439328,2,832
5829,5,9.449919280018875,2,832
5830,6,9.478874391830969,2,832
5831,0,9.033693603863576,5,833
5832,1,8.65827319017446,5,833
5833,2,8.062146319568923,5,833
5834,3,7.791275376356097,5,833
5835,4,7.672934746950616,5,833
5836,5,7.36181905343328,5,833
5837,6,9.478874391830969,5,833
5838,0,9.033693603863576,3,834
5839,1,9.033693603863576,3,834
5840,2,8.805342947292127,3,834
5841,3,8.256530390936092,3,834
5842,4,9.53395170629018,3,834
5843,5,9.453971781841764,3,834
5844,6,9.478874391830969,3,834
5845,0,9.033693603863576,2,835
5846,1,9.033693603863576,2,835
5847,2,8.167713363783703,2,835
5848,3,9.40279802022112,2,835
5849,4,9.33309847403584,2,835
5850,5,9.713424516808798,2,835
5851,6,9.478874391830969,2,835
5852,0,9.033693603863576,2,836
5853,1,8.241421678410072,2,836
5854,2,7.488579525168153,2,836
5855,3,9.29895392397559,2,836
5856,4,9.42216483319242,2,836
5857,5,9.581553926489349,2,836
5858,6,9.478874391830969,2,836
5859,0,9.033693603863576,2,837
5860,1,9.033693603863576,2,837
5861,2,8.790070194188049,2,837
5862,3,9.536312584455482,2,837
5863,4,9.492130327347429,2,837
5864,5,9.207982886630193,2,837
5865,6,9.478874391830969,2,837
5866,0,9.033693603863576,0,838
5867,1,9.401077618270383,0,838
5868,2,9.47119197366761,0,838
5869,3,9.30604734799537,0,838
5870,4,9.31223541155382,0,838
5871,5,9.14216709780004,0,838
5872,6,9.478874391830969,0,838
5873,0,9.033693603863576,3,839
5874,1,8.889120769392049,3,839
5875,2,8.618359501599326,3,839
5876,3,7.660301635836025,3,839
5877,4,9.41319933357329,3,839
5878,5,9.581553926489349,3,839
5879,6,9.478874391830969,3,839
5880,0,9.033693603863576,1,840
5881,1,9.033693603863576,1,840
5882,2,9.46695617285588,1,840
5883,3,9.349194743555271,1,840
5884,4,9.372785331915,1,840
5885,5,9.466074722798366,1,840
5886,6,9.478874391830969,1,840
5887,0,9.033693603863576,3,841
5888,1,9.01742944698204,3,841
5889,2,9.111482211616746,3,841
5890,3,8.70446726253243,3,841
5891,4,9.514503845435684,3,841
5892,5,9.449919280018875,3,841
5893,6,9.478874391830969,3,841
5894,0,9.033693603863576,2,842
5895,1,9.033693603863576,2,842
5896,2,8.46003524570378,2,842
5897,3,9.310823430785767,2,842
5898,4,9.157097534418034,2,842
5899,5,9.473030680192984,2,842
5900,6,9.478874391830969,2,842
5901,0,9.033693603863576,0,843
5902,1,9.534638898924706,0,843
5903,2,9.723184125487906,0,843
5904,3,9.723495569859834,0,843
5905,4,9.514215034793802,0,843
5906,5,9.782272866447562,0,843
5907,6,9.478874391830969,0,843
5908,0,9.033693603863576,0,844
5909,1,9.61793089424903,0,844
5910,2,9.852047334580313,0,844
5911,3,9.830221041141868,0,844
5912,4,9.6183056526084,0,844
5913,5,9.517928035459263,0,844
5914,6,9.478874391830969,0,844
5915,0,9.033693603863576,4,845
5916,1,8.12840825158325,4,845
5917,2,7.748298259015275,4,845
5918,3,8.450640559906732,4,845
5919,4,7.938014961528623,4,845
5920,5,9.55666071972525,4,845
5921,6,9.478874391830969,4,845
5922,0,9.033693603863576,3,846
5923,1,8.875364418529266,3,846
5924,2,8.411908198360148,3,846
5925,3,8.831290950163067,3,846
5926,4,9.365427157032586,3,846
5927,5,9.325436273780676,3,846
5928,6,9.478874391830969,3,846
5929,0,9.033693603863576,1,847
5930,1,8.918407002241752,1,847
5931,2,9.5270077710703,1,847
5932,3,9.638682918391591,1,847
5933,4,9.805718439263863,1,847
5934,5,9.782272866447562,1,847
5935,6,9.478874391830969,1,847
5936,0,9.033693603863576,4,848
5937,1,9.033693603863576,4,848
5938,2,8.179132586196554,4,848
5939,3,6.999836734348324,4,848
5940,4,7.1585461633527325,4,848
5941,5,9.449919280018875,4,848
5942,6,9.478874391830969,4,848
5943,0,9.033693603863576,2,849
5944,1,9.061122774912016,2,849
5945,2,9.079320595129383,2,849
5946,3,9.427497566519234,2,849
5947,4,9.25464402887868,2,849
5948,5,9.449919280018875,2,849
5949,6,9.478874391830969,2,849
5950,0,9.033693603863576,5,850
5951,1,8.96114701549874,5,850
5952,2,9.08535491328987,5,850
5953,3,8.683024838140186,5,850
5954,4,7.681089165646863,5,850
5955,5,7.536310007160445,5,850
5956,6,9.478874391830969,5,850
5957,0,9.033693603863576,0,851
5958,1,9.660764534949235,0,851
5959,2,9.591494353519977,0,851
5960,3,9.623827932398322,0,851
5961,4,9.439972424253126,0,851
5962,5,9.449919280018875,0,851
5963,6,9.478874391830969,0,851
5964,0,9.033693603863576,2,852
5965,1,9.003594531916308,2,852
5966,2,8.480924920330095,2,852
5967,3,9.383621081263884,2,852
5968,4,9.048815428240102,2,852
5969,5,9.22163159880928,2,852
5970,6,9.478874391830969,2,852
5971,0,9.033693603863576,0,853
5972,1,9.702649209559674,0,853
5973,2,9.506473048003809,0,853
5974,3,9.067958397251926,0,853
5975,4,9.173865509816196,0,853
5976,5,9.259021194951089,0,853
5977,6,9.478874391830969,0,853
5978,0,9.033693603863576,0,854
5979,1,9.656769656666496,0,854
5980,2,9.669408271048304,0,854
5981,3,9.651172292789722,0,854
5982,4,9.64983114651679,0,854
5983,5,9.713424516808798,0,854
5984,6,9.478874391830969,0,854
5985,0,9.033693603863576,2,855
5986,1,9.033693603863576,2,855
5987,2,8.98075192551408,2,855
5988,3,9.303124545298289,2,855
5989,4,9.586452564378114,2,855
5990,5,9.720897605285908,2,855
5991,6,9.478874391830969,2,855
5992,0,9.033693603863576,0,856
5993,1,9.466542712641498,0,856
5994,2,9.42773421967384,0,856
5995,3,9.421929452772886,0,856
5996,4,9.40870211714866,0,856
5997,5,9.439296513228726,0,856
5998,6,9.478874391830969,0,856
5999,0,9.033693603863576,1,857
6000,1,9.033693603863576,1,857
6001,2,9.538792819952349,1,857
6002,3,9.453289044472632,1,857
6003,4,9.607927116352917,1,857
6004,5,9.558532796269333,1,857
6005,6,9.478874391830969,1,857
6006,0,9.033693603863576,5,858
6007,1,8.970069858121956,5,858
6008,2,8.7942563107933,5,858
6009,3,8.45088700949574,5,858
6010,4,8.339241901561776,5,858
6011,5,7.029017633504481,5,858
6012,6,9.478874391830969,5,858
6013,0,9.033693603863576,5,859
6014,1,9.033693603863576,5,859
6015,2,8.836925490454883,5,859
6016,3,8.765125537803609,5,859
6017,4,8.533368473420863,5,859
6018,5,7.321180369453736,5,859
6019,6,9.478874391830969,5,859
6020,0,9.033693603863576,2,860
6021,1,9.033693603863576,2,860
6022,2,8.739109993928844,2,860
6023,3,9.516848118117082,2,860
6024,4,9.424669095032508,2,860
6025,5,9.713424516808798,2,860
6026,6,9.478874391830969,2,860
6027,0,9.033693603863576,4,861
6028,1,9.033693603863576,4,861
6029,2,8.156048032807997,4,861
6030,3,7.642438678669115,4,861
