,number_mutation,mean,color,trajectory
4,4,7.553756193355345,5,81
5,5,8.002710962896833,5,81
0,0,9.033693603863576,5,82
1,1,7.757054375597353,5,82
2,2,7.285048839356072,5,82
3,3,7.159237546545017,5,82
4,4,6.77276870079895,5,82
5,5,7.755013518016937,5,82
0,0,9.033693603863576,5,83
1,1,8.777478124760712,5,83
2,2,8.850780734703726,5,83
3,3,8.035389912402714,5,83
4,4,7.626363603745653,5,83
5,5,8.32638676707887,5,83
0,0,9.033693603863576,5,84
1,1,8.46003524570378,5,84
2,2,8.071592785917073,5,84
3,3,7.933152505081097,5,84
4,4,7.470681684559486,5,84
5,5,7.733761112419343,5,84
0,0,9.033693603863576,5,85
1,1,8.872271899287668,5,85
2,2,8.580029861864265,5,85
3,3,7.57379218704115,5,85
4,4,7.035568969586997,5,85
5,5,7.80302951898989,5,85
0,0,8.985750459574147,5,86
1,1,7.887798798024585,5,86
2,2,7.517979889127401,5,86
3,3,7.361514372070765,5,86
4,4,7.201275576722559,5,86
5,5,8.543138078366415,5,86
0,0,9.033693603863576,5,87
1,1,8.87616289614518,5,87
2,2,8.390185064613387,5,87
3,3,7.626015700078117,5,87
4,4,7.885431425586307,5,87
5,5,8.296029516111714,5,87
0,0,8.976828423403067,5,88
1,1,8.79225780581728,5,88
2,2,7.858297759451811,5,88
3,3,6.87980665035488,5,88
4,4,6.923010049415952,5,88
5,5,8.218198241556887,5,88
0,0,9.033693603863576,5,89
1,1,8.73607713588216,5,89
2,2,8.15473111344968,5,89
3,3,7.49753424583001,5,89
4,4,7.283805648756396,5,89
5,5,8.149506276983843,5,89
0,0,8.906329859637253,5,90
1,1,8.298958828738284,5,90
2,2,7.907653315481911,5,90
3,3,7.453583417495547,5,90
4,4,7.333222188334141,5,90
5,5,8.216788205746797,5,90
0,0,9.001881730992766,5,91
1,1,8.946982844998233,5,91
2,2,8.464710886283143,5,91
3,3,7.981753127257387,5,91
4,4,7.785352304988805,5,91
5,5,8.174916910161357,5,91
0,0,9.033693603863576,5,92
1,1,8.790070194188049,5,92
2,2,8.086909968176936,5,92
3,3,7.330858234449035,5,92
4,4,7.296705369262334,5,92
5,5,8.259418386653897,5,92
0,0,9.033693603863576,5,93
1,1,8.73816804049789,5,93
2,2,8.38656560991535,5,93
3,3,7.715165950458747,5,93
4,4,7.876302665302615,5,93
5,5,8.26699335460873,5,93
0,0,9.033693603863576,5,94
1,1,8.805342947292127,5,94
2,2,8.684443994148467,5,94
3,3,7.698512644731695,5,94
4,4,7.729429475432327,5,94
5,5,8.034114074771628,5,94
0,0,9.033693603863576,5,95
1,1,8.777478124760712,5,95
2,2,8.078119644290542,5,95
3,3,8.11567338610834,5,95
4,4,7.248832267937938,5,95
5,5,8.057049381172234,5,95
0,0,9.033693603863576,5,96
1,1,8.803808609214002,5,96
2,2,8.317697919787253,5,96
3,3,8.293706713342063,5,96
4,4,7.847902419911381,5,96
5,5,8.020595092581566,5,96
0,0,8.792670460881585,5,97
1,1,8.275577690596736,5,97
2,2,8.157570623821002,5,97
3,3,7.253396843974293,5,97
4,4,7.385943904223041,5,97
5,5,8.020056920061634,5,97
0,0,9.013628744269944,5,98
1,1,8.637818346434138,5,98
2,2,8.056071873770483,5,98
3,3,7.427663792836255,5,98
4,4,7.010282127930585,5,98
5,5,7.999471075330128,5,98
0,0,9.033693603863576,5,99
1,1,8.790070194188049,5,99
2,2,8.614025746613331,5,99
3,3,8.126810802585755,5,99
4,4,8.110049259575455,5,99
5,5,8.585699885470502,5,99
